loan_id,disbursal_month,snapshot_month,mob,dpd_bucket,is_bad_flag
L3451,2025-12,2026-03,3,Current,0
L3451,2025-12,2026-04,4,Current,0
L3451,2025-12,2026-05,5,Current,0
L3451,2025-12,2026-06,6,Current,0
L3452,2025-12,2026-01,1,Current,0
L3452,2025-12,2026-02,2,Current,0
L3452,2025-12,2026-03,3,30 DPD,0
L3452,2025-12,2026-04,4,60 DPD,1
L3452,2025-12,2026-05,5,90 DPD,1
L3452,2025-12,2026-06,6,90 DPD,1
L3453,2025-12,2026-01,1,Current,0
L3453,2025-12,2026-02,2,Current,0
L3453,2025-12,2026-03,3,Current,0
L3453,2025-12,2026-04,4,Current,0
L3453,2025-12,2026-05,5,Current,0
L3453,2025-12,2026-06,6,Current,0
L3454,2025-12,2026-01,1,Current,0
L3454,2025-12,2026-02,2,Current,0
L3454,2025-12,2026-03,3,Current,0
L3454,2025-12,2026-04,4,Current,0
L3454,2025-12,2026-05,5,Current,0
L3454,2025-12,2026-06,6,Current,0
L3455,2025-12,2026-01,1,Current,0
L3455,2025-12,2026-02,2,Current,0
L3455,2025-12,2026-03,3,Current,0
L3455,2025-12,2026-04,4,Current,0
L3455,2025-12,2026-05,5,Current,0
L3455,2025-12,2026-06,6,Current,0
L3456,2025-12,2026-01,1,Current,0
L3456,2025-12,2026-02,2,Current,0
L3456,2025-12,2026-03,3,Current,0
L3456,2025-12,2026-04,4,Current,0
L3456,2025-12,2026-05,5,Current,0
L3456,2025-12,2026-06,6,Current,0
L3457,2025-12,2026-01,1,Current,0
L3457,2025-12,2026-02,2,Current,0
L3457,2025-12,2026-03,3,Current,0
L3457,2025-12,2026-04,4,Current,0
L3457,2025-12,2026-05,5,Current,0
L3457,2025-12,2026-06,6,Current,0
L3458,2025-12,2026-01,1,Current,0
L3458,2025-12,2026-02,2,30 DPD,0
L3458,2025-12,2026-03,3,30 DPD,0
L3458,2025-12,2026-04,4,30 DPD,0
L3458,2025-12,2026-05,5,30 DPD,0
L3458,2025-12,2026-06,6,60 DPD,1
L3459,2025-12,2026-01,1,Current,0
L3459,2025-12,2026-02,2,Current,0
L3459,2025-12,2026-03,3,Current,0
L3459,2025-12,2026-04,4,Current,0
L3459,2025-12,2026-05,5,Current,0
L3459,2025-12,2026-06,6,Current,0
L3460,2025-12,2026-01,1,Current,0
L3460,2025-12,2026-02,2,Current,0
L3460,2025-12,2026-03,3,Current,0
L3460,2025-12,2026-04,4,Current,0
L3460,2025-12,2026-05,5,Current,0
L3460,2025-12,2026-06,6,Current,0
L3461,2025-12,2026-01,1,Current,0
L3461,2025-12,2026-02,2,Current,0
L3461,2025-12,2026-03,3,Current,0
L3461,2025-12,2026-04,4,Current,0
L3461,2025-12,2026-05,5,Current,0
L3461,2025-12,2026-06,6,Current,0
L3462,2025-12,2026-01,1,Current,0
L3462,2025-12,2026-02,2,Current,0
L3462,2025-12,2026-03,3,Current,0
L3462,2025-12,2026-04,4,Current,0
L3462,2025-12,2026-05,5,Current,0
L3462,2025-12,2026-06,6,Current,0
L3463,2025-12,2026-01,1,Current,0
L3463,2025-12,2026-02,2,Current,0
L3463,2025-12,2026-03,3,Current,0
L3463,2025-12,2026-04,4,Current,0
L3463,2025-12,2026-05,5,Current,0
L3463,2025-12,2026-06,6,Current,0
L3464,2025-12,2026-01,1,Current,0
L3464,2025-12,2026-02,2,Current,0
L3464,2025-12,2026-03,3,Current,0
L3464,2025-12,2026-04,4,Current,0
L3464,2025-12,2026-05,5,Current,0
L3464,2025-12,2026-06,6,Current,0
L3465,2025-12,2026-01,1,Current,0
L3465,2025-12,2026-02,2,Current,0
L3465,2025-12,2026-03,3,Current,0
L3465,2025-12,2026-04,4,Current,0
L3465,2025-12,2026-05,5,Current,0
L3465,2025-12,2026-06,6,Current,0
L3466,2025-12,2026-01,1,Current,0
L3466,2025-12,2026-02,2,Current,0
L3466,2025-12,2026-03,3,Current,0
L3466,2025-12,2026-04,4,Current,0
L3466,2025-12,2026-05,5,Current,0
L3466,2025-12,2026-06,6,Current,0
L3467,2025-12,2026-01,1,Current,0
L3467,2025-12,2026-02,2,Current,0
L3467,2025-12,2026-03,3,Current,0
L3467,2025-12,2026-04,4,Current,0
L3467,2025-12,2026-05,5,Current,0
L3467,2025-12,2026-06,6,Current,0
L3468,2025-12,2026-01,1,Current,0
L3468,2025-12,2026-02,2,Current,0
L3468,2025-12,2026-03,3,Current,0
L3468,2025-12,2026-04,4,Current,0
L3468,2025-12,2026-05,5,Current,0
L3468,2025-12,2026-06,6,Current,0
L3469,2025-12,2026-01,1,Current,0
L3469,2025-12,2026-02,2,Current,0
L3469,2025-12,2026-03,3,Current,0
L3469,2025-12,2026-04,4,Current,0
L3469,2025-12,2026-05,5,Current,0
L3469,2025-12,2026-06,6,Current,0
L3470,2025-12,2026-01,1,Current,0
L3470,2025-12,2026-02,2,Current,0
L3470,2025-12,2026-03,3,Current,0
L3470,2025-12,2026-04,4,Current,0
L3470,2025-12,2026-05,5,Current,0
L3470,2025-12,2026-06,6,Current,0
L3471,2025-12,2026-01,1,Current,0
L3471,2025-12,2026-02,2,Current,0
L3471,2025-12,2026-03,3,Current,0
L3471,2025-12,2026-04,4,Current,0
L3471,2025-12,2026-05,5,30 DPD,0
L3471,2025-12,2026-06,6,30 DPD,0
L3472,2025-12,2026-01,1,Current,0
L3472,2025-12,2026-02,2,Current,0
L3472,2025-12,2026-03,3,Current,0
L3472,2025-12,2026-04,4,Current,0
L3472,2025-12,2026-05,5,Current,0
L3472,2025-12,2026-06,6,Current,0
L3473,2025-12,2026-01,1,Current,0
L3473,2025-12,2026-02,2,Current,0
L3473,2025-12,2026-03,3,Current,0
L3473,2025-12,2026-04,4,Current,0
L3473,2025-12,2026-05,5,Current,0
L3473,2025-12,2026-06,6,Current,0
L3474,2025-12,2026-01,1,Current,0
L3474,2025-12,2026-02,2,Current,0
L3474,2025-12,2026-03,3,Current,0
L3474,2025-12,2026-04,4,Current,0
L3474,2025-12,2026-05,5,Current,0
L3474,2025-12,2026-06,6,Current,0
L3475,2025-12,2026-01,1,Current,0
L3475,2025-12,2026-02,2,Current,0
L3475,2025-12,2026-03,3,Current,0
L3475,2025-12,2026-04,4,Current,0
L3475,2025-12,2026-05,5,Current,0
L3475,2025-12,2026-06,6,Current,0
L3476,2025-12,2026-01,1,Current,0
L3476,2025-12,2026-02,2,Current,0
L3476,2025-12,2026-03,3,Current,0
L3476,2025-12,2026-04,4,Current,0
L3476,2025-12,2026-05,5,Current,0
L3476,2025-12,2026-06,6,Current,0
L3477,2025-12,2026-01,1,Current,0
L3477,2025-12,2026-02,2,Current,0
L3477,2025-12,2026-03,3,Current,0
L3477,2025-12,2026-04,4,Current,0
L3477,2025-12,2026-05,5,Current,0
L3477,2025-12,2026-06,6,Current,0
L3478,2025-12,2026-01,1,Current,0
L3478,2025-12,2026-02,2,Current,0
L3478,2025-12,2026-03,3,Current,0
L3478,2025-12,2026-04,4,Current,0
L3478,2025-12,2026-05,5,Current,0
L3478,2025-12,2026-06,6,Current,0
L3479,2025-12,2026-01,1,Current,0
L3479,2025-12,2026-02,2,Current,0
L3479,2025-12,2026-03,3,Current,0
L3479,2025-12,2026-04,4,Current,0
L3479,2025-12,2026-05,5,Current,0
L3479,2025-12,2026-06,6,Current,0
L3480,2025-12,2026-01,1,Current,0
L3480,2025-12,2026-02,2,Current,0
L3480,2025-12,2026-03,3,Current,0
L3480,2025-12,2026-04,4,Current,0
L3480,2025-12,2026-05,5,Current,0
L3480,2025-12,2026-06,6,Current,0
L3481,2025-12,2026-01,1,Current,0
L3481,2025-12,2026-02,2,Current,0
L3481,2025-12,2026-03,3,Current,0
L3481,2025-12,2026-04,4,Current,0
L3481,2025-12,2026-05,5,Current,0
L3481,2025-12,2026-06,6,Current,0
L3482,2025-12,2026-01,1,Current,0
L3482,2025-12,2026-02,2,Current,0
L3482,2025-12,2026-03,3,Current,0
L3482,2025-12,2026-04,4,Current,0
L3482,2025-12,2026-05,5,Current,0
L3482,2025-12,2026-06,6,Current,0
L3483,2025-12,2026-01,1,Current,0
L3483,2025-12,2026-02,2,Current,0
L3483,2025-12,2026-03,3,Current,0
L3483,2025-12,2026-04,4,Current,0
L3483,2025-12,2026-05,5,Current,0
L3483,2025-12,2026-06,6,Current,0
L3484,2025-12,2026-01,1,Current,0
L3484,2025-12,2026-02,2,Current,0
L3484,2025-12,2026-03,3,Current,0
L3484,2025-12,2026-04,4,Current,0
L3484,2025-12,2026-05,5,Current,0
L3484,2025-12,2026-06,6,Current,0
L3485,2025-12,2026-01,1,Current,0
L3485,2025-12,2026-02,2,Current,0
L3485,2025-12,2026-03,3,Current,0
L3485,2025-12,2026-04,4,Current,0
L3485,2025-12,2026-05,5,Current,0
L3485,2025-12,2026-06,6,Current,0
L3486,2025-12,2026-01,1,Current,0
L3486,2025-12,2026-02,2,Current,0
L3486,2025-12,2026-03,3,Current,0
L3486,2025-12,2026-04,4,Current,0
L3486,2025-12,2026-05,5,Current,0
L3486,2025-12,2026-06,6,Current,0
L3487,2025-12,2026-01,1,Current,0
L3487,2025-12,2026-02,2,30 DPD,0
L3487,2025-12,2026-03,3,30 DPD,0
L3487,2025-12,2026-04,4,30 DPD,0
L3487,2025-12,2026-05,5,30 DPD,0
L3487,2025-12,2026-06,6,30 DPD,0
L3488,2025-12,2026-01,1,Current,0
L3488,2025-12,2026-02,2,Current,0
L3488,2025-12,2026-03,3,Current,0
L3488,2025-12,2026-04,4,Current,0
L3488,2025-12,2026-05,5,Current,0
L3488,2025-12,2026-06,6,Current,0
L3489,2025-12,2026-01,1,Current,0
L3489,2025-12,2026-02,2,Current,0
L3489,2025-12,2026-03,3,Current,0
L3489,2025-12,2026-04,4,30 DPD,0
L3489,2025-12,2026-05,5,30 DPD,0
L3489,2025-12,2026-06,6,30 DPD,0
L3490,2025-12,2026-01,1,Current,0
L3490,2025-12,2026-02,2,Current,0
L3490,2025-12,2026-03,3,Current,0
L3490,2025-12,2026-04,4,Current,0
L3490,2025-12,2026-05,5,Current,0
L3490,2025-12,2026-06,6,30 DPD,0
L3491,2025-12,2026-01,1,Current,0
L3491,2025-12,2026-02,2,Current,0
L3491,2025-12,2026-03,3,Current,0
L3491,2025-12,2026-04,4,Current,0
L3491,2025-12,2026-05,5,Current,0
L3491,2025-12,2026-06,6,Current,0
L3492,2025-12,2026-01,1,Current,0
L3492,2025-12,2026-02,2,Current,0
L3492,2025-12,2026-03,3,Current,0
L3492,2025-12,2026-04,4,Current,0
L3492,2025-12,2026-05,5,Current,0
L3492,2025-12,2026-06,6,Current,0
L3493,2025-12,2026-01,1,Current,0
L3493,2025-12,2026-02,2,Current,0
L3493,2025-12,2026-03,3,Current,0
L3493,2025-12,2026-04,4,Current,0
L3493,2025-12,2026-05,5,Current,0
L3493,2025-12,2026-06,6,Current,0
L3494,2025-12,2026-01,1,Current,0
L3494,2025-12,2026-02,2,Current,0
L3494,2025-12,2026-03,3,Current,0
L3494,2025-12,2026-04,4,Current,0
L3494,2025-12,2026-05,5,Current,0
L3494,2025-12,2026-06,6,Current,0
L3495,2025-12,2026-01,1,Current,0
L3495,2025-12,2026-02,2,Current,0
L3495,2025-12,2026-03,3,Current,0
L3495,2025-12,2026-04,4,Current,0
L3495,2025-12,2026-05,5,Current,0
L3495,2025-12,2026-06,6,Current,0
L3496,2025-12,2026-01,1,Current,0
L3496,2025-12,2026-02,2,Current,0
L3496,2025-12,2026-03,3,Current,0
L3496,2025-12,2026-04,4,Current,0
L3496,2025-12,2026-05,5,Current,0
L3496,2025-12,2026-06,6,Current,0
L3497,2025-12,2026-01,1,Current,0
L3497,2025-12,2026-02,2,Current,0
L3497,2025-12,2026-03,3,Current,0
L3497,2025-12,2026-04,4,Current,0
L3497,2025-12,2026-05,5,Current,0
L3497,2025-12,2026-06,6,Current,0
L3498,2025-12,2026-01,1,Current,0
L3498,2025-12,2026-02,2,Current,0
L3498,2025-12,2026-03,3,Current,0
L3498,2025-12,2026-04,4,Current,0
L3498,2025-12,2026-05,5,Current,0
L3498,2025-12,2026-06,6,Current,0
L3499,2025-12,2026-01,1,Current,0
L3499,2025-12,2026-02,2,Current,0
L3499,2025-12,2026-03,3,Current,0
L3499,2025-12,2026-04,4,Current,0
L3499,2025-12,2026-05,5,Current,0
L3499,2025-12,2026-06,6,30 DPD,0
L3500,2025-12,2026-01,1,Current,0
L3500,2025-12,2026-02,2,Current,0
L3500,2025-12,2026-03,3,Current,0
L3500,2025-12,2026-04,4,Current,0
L3500,2025-12,2026-05,5,Current,0
L3500,2025-12,2026-06,6,Current,0
L3501,2025-12,2026-01,1,Current,0
L3501,2025-12,2026-02,2,Current,0
L3501,2025-12,2026-03,3,Current,0
L3501,2025-12,2026-04,4,Current,0
L3501,2025-12,2026-05,5,Current,0
L3501,2025-12,2026-06,6,Current,0
L3502,2025-12,2026-01,1,Current,0
L3502,2025-12,2026-02,2,Current,0
L3502,2025-12,2026-03,3,Current,0
L3502,2025-12,2026-04,4,Current,0
L3502,2025-12,2026-05,5,Current,0
L3502,2025-12,2026-06,6,Current,0
L3503,2025-12,2026-01,1,Current,0
L3503,2025-12,2026-02,2,Current,0
L3503,2025-12,2026-03,3,Current,0
L3503,2025-12,2026-04,4,Current,0
L3503,2025-12,2026-05,5,Current,0
L3503,2025-12,2026-06,6,Current,0
L3504,2025-12,2026-01,1,Current,0
L3504,2025-12,2026-02,2,Current,0
L3504,2025-12,2026-03,3,Current,0
L3504,2025-12,2026-04,4,Current,0
L3504,2025-12,2026-05,5,Current,0
L3504,2025-12,2026-06,6,Current,0
L3505,2025-12,2026-01,1,Current,0
L3505,2025-12,2026-02,2,Current,0
L3505,2025-12,2026-03,3,Current,0
L3505,2025-12,2026-04,4,Current,0
L3505,2025-12,2026-05,5,Current,0
L3505,2025-12,2026-06,6,Current,0
L3506,2025-12,2026-01,1,Current,0
L3506,2025-12,2026-02,2,Current,0
L3506,2025-12,2026-03,3,Current,0
L3506,2025-12,2026-04,4,Current,0
L3506,2025-12,2026-05,5,Current,0
L3506,2025-12,2026-06,6,Current,0
L3507,2025-12,2026-01,1,Current,0
L3507,2025-12,2026-02,2,Current,0
L3507,2025-12,2026-03,3,Current,0
L3507,2025-12,2026-04,4,Current,0
L3507,2025-12,2026-05,5,Current,0
L3507,2025-12,2026-06,6,Current,0
L3508,2025-12,2026-01,1,Current,0
L3508,2025-12,2026-02,2,Current,0
L3508,2025-12,2026-03,3,Current,0
L3508,2025-12,2026-04,4,Current,0
L3508,2025-12,2026-05,5,Current,0
L3508,2025-12,2026-06,6,Current,0
L3509,2025-12,2026-01,1,Current,0
L3509,2025-12,2026-02,2,Current,0
L3509,2025-12,2026-03,3,Current,0
L3509,2025-12,2026-04,4,Current,0
L3509,2025-12,2026-05,5,Current,0
L3509,2025-12,2026-06,6,Current,0
L3510,2025-12,2026-01,1,Current,0
L3510,2025-12,2026-02,2,Current,0
L3510,2025-12,2026-03,3,Current,0
L3510,2025-12,2026-04,4,Current,0
L3510,2025-12,2026-05,5,Current,0
L3510,2025-12,2026-06,6,Current,0
L3511,2025-12,2026-01,1,Current,0
L3511,2025-12,2026-02,2,Current,0
L3511,2025-12,2026-03,3,Current,0
L3511,2025-12,2026-04,4,Current,0
L3511,2025-12,2026-05,5,Current,0
L3511,2025-12,2026-06,6,Current,0
L3512,2025-12,2026-01,1,30 DPD,0
L3512,2025-12,2026-02,2,30 DPD,0
L3512,2025-12,2026-03,3,30 DPD,0
L3512,2025-12,2026-04,4,Current,0
L3512,2025-12,2026-05,5,Current,0
L3512,2025-12,2026-06,6,Current,0
L3513,2025-12,2026-01,1,Current,0
L3513,2025-12,2026-02,2,Current,0
L3513,2025-12,2026-03,3,Current,0
L3513,2025-12,2026-04,4,Current,0
L3513,2025-12,2026-05,5,Current,0
L3513,2025-12,2026-06,6,Current,0
L3514,2025-12,2026-01,1,Current,0
L3514,2025-12,2026-02,2,Current,0
L3514,2025-12,2026-03,3,Current,0
L3514,2025-12,2026-04,4,Current,0
L3514,2025-12,2026-05,5,Current,0
L3514,2025-12,2026-06,6,Current,0
L3515,2025-12,2026-01,1,Current,0
L3515,2025-12,2026-02,2,Current,0
L3515,2025-12,2026-03,3,30 DPD,0
L3515,2025-12,2026-04,4,30 DPD,0
L3515,2025-12,2026-05,5,60 DPD,1
L3515,2025-12,2026-06,6,60 DPD,1
L3516,2025-12,2026-01,1,Current,0
L3516,2025-12,2026-02,2,Current,0
L3516,2025-12,2026-03,3,Current,0
L3516,2025-12,2026-04,4,Current,0
L3516,2025-12,2026-05,5,Current,0
L3516,2025-12,2026-06,6,Current,0
L3517,2025-12,2026-01,1,Current,0
L3517,2025-12,2026-02,2,Current,0
L3517,2025-12,2026-03,3,Current,0
L3517,2025-12,2026-04,4,Current,0
L3517,2025-12,2026-05,5,Current,0
L3517,2025-12,2026-06,6,Current,0
L3518,2025-12,2026-01,1,Current,0
L3518,2025-12,2026-02,2,Current,0
L3518,2025-12,2026-03,3,Current,0
L3518,2025-12,2026-04,4,Current,0
L3518,2025-12,2026-05,5,Current,0
L3518,2025-12,2026-06,6,Current,0
L3519,2025-12,2026-01,1,Current,0
L3519,2025-12,2026-02,2,Current,0
L3519,2025-12,2026-03,3,Current,0
L3519,2025-12,2026-04,4,Current,0
L3519,2025-12,2026-05,5,Current,0
L3519,2025-12,2026-06,6,Current,0
L3520,2025-12,2026-01,1,Current,0
L3520,2025-12,2026-02,2,Current,0
L3520,2025-12,2026-03,3,30 DPD,0
L3520,2025-12,2026-04,4,30 DPD,0
L3520,2025-12,2026-05,5,60 DPD,1
L3520,2025-12,2026-06,6,60 DPD,1
L3521,2025-12,2026-01,1,30 DPD,0
L3521,2025-12,2026-02,2,60 DPD,1
L3521,2025-12,2026-03,3,Current,0
L3521,2025-12,2026-04,4,Current,0
L3521,2025-12,2026-05,5,Current,0
L3521,2025-12,2026-06,6,Current,0
L3522,2025-12,2026-01,1,Current,0
L3522,2025-12,2026-02,2,Current,0
L3522,2025-12,2026-03,3,Current,0
L3522,2025-12,2026-04,4,30 DPD,0
L3522,2025-12,2026-05,5,30 DPD,0
L3522,2025-12,2026-06,6,60 DPD,1
L3523,2025-12,2026-01,1,Current,0
L3523,2025-12,2026-02,2,Current,0
L3523,2025-12,2026-03,3,Current,0
L3523,2025-12,2026-04,4,Current,0
L3523,2025-12,2026-05,5,Current,0
L3523,2025-12,2026-06,6,Current,0
L3524,2025-12,2026-01,1,Current,0
L3524,2025-12,2026-02,2,Current,0
L3524,2025-12,2026-03,3,Current,0
L3524,2025-12,2026-04,4,Current,0
L3524,2025-12,2026-05,5,Current,0
L3524,2025-12,2026-06,6,Current,0
L3525,2025-12,2026-01,1,Current,0
L3525,2025-12,2026-02,2,Current,0
L3525,2025-12,2026-03,3,Current,0
L3525,2025-12,2026-04,4,Current,0
L3525,2025-12,2026-05,5,Current,0
L3525,2025-12,2026-06,6,Current,0
L3526,2025-12,2026-01,1,Current,0
L3526,2025-12,2026-02,2,Current,0
L3526,2025-12,2026-03,3,Current,0
L3526,2025-12,2026-04,4,Current,0
L3526,2025-12,2026-05,5,Current,0
L3526,2025-12,2026-06,6,Current,0
L3527,2025-12,2026-01,1,Current,0
L3527,2025-12,2026-02,2,Current,0
L3527,2025-12,2026-03,3,Current,0
L3527,2025-12,2026-04,4,Current,0
L3527,2025-12,2026-05,5,Current,0
L3527,2025-12,2026-06,6,Current,0
L3528,2025-12,2026-01,1,Current,0
L3528,2025-12,2026-02,2,Current,0
L3528,2025-12,2026-03,3,Current,0
L3528,2025-12,2026-04,4,Current,0
L3528,2025-12,2026-05,5,Current,0
L3528,2025-12,2026-06,6,Current,0
L3529,2025-12,2026-01,1,Current,0
L3529,2025-12,2026-02,2,Current,0
L3529,2025-12,2026-03,3,Current,0
L3529,2025-12,2026-04,4,Current,0
L3529,2025-12,2026-05,5,Current,0
L3529,2025-12,2026-06,6,Current,0
L3530,2025-12,2026-01,1,Current,0
L3530,2025-12,2026-02,2,Current,0
L3530,2025-12,2026-03,3,Current,0
L3530,2025-12,2026-04,4,Current,0
L3530,2025-12,2026-05,5,Current,0
L3530,2025-12,2026-06,6,Current,0
L3531,2025-12,2026-01,1,Current,0
L3531,2025-12,2026-02,2,Current,0
L3531,2025-12,2026-03,3,Current,0
L3531,2025-12,2026-04,4,Current,0
L3531,2025-12,2026-05,5,Current,0
L3531,2025-12,2026-06,6,Current,0
L3532,2025-12,2026-01,1,Current,0
L3532,2025-12,2026-02,2,Current,0
L3532,2025-12,2026-03,3,Current,0
L3532,2025-12,2026-04,4,Current,0
L3532,2025-12,2026-05,5,Current,0
L3532,2025-12,2026-06,6,Current,0
L3533,2025-12,2026-01,1,Current,0
L3533,2025-12,2026-02,2,Current,0
L3533,2025-12,2026-03,3,Current,0
L3533,2025-12,2026-04,4,Current,0
L3533,2025-12,2026-05,5,Current,0
L3533,2025-12,2026-06,6,Current,0
L3534,2025-12,2026-01,1,Current,0
L3534,2025-12,2026-02,2,Current,0
L3534,2025-12,2026-03,3,Current,0
L3534,2025-12,2026-04,4,Current,0
L3534,2025-12,2026-05,5,Current,0
L3534,2025-12,2026-06,6,Current,0
L3535,2025-12,2026-01,1,Current,0
L3535,2025-12,2026-02,2,Current,0
L3535,2025-12,2026-03,3,Current,0
L3535,2025-12,2026-04,4,Current,0
L3535,2025-12,2026-05,5,Current,0
L3535,2025-12,2026-06,6,Current,0
L3536,2025-12,2026-01,1,Current,0
L3536,2025-12,2026-02,2,Current,0
L3536,2025-12,2026-03,3,Current,0
L3536,2025-12,2026-04,4,30 DPD,0
L3536,2025-12,2026-05,5,60 DPD,1
L3536,2025-12,2026-06,6,60 DPD,1
L3537,2025-12,2026-01,1,Current,0
L3537,2025-12,2026-02,2,30 DPD,0
L3537,2025-12,2026-03,3,30 DPD,0
L3537,2025-12,2026-04,4,Current,0
L3537,2025-12,2026-05,5,30 DPD,0
L3537,2025-12,2026-06,6,60 DPD,1
L3538,2025-12,2026-01,1,Current,0
L3538,2025-12,2026-02,2,Current,0
L3538,2025-12,2026-03,3,Current,0
L3538,2025-12,2026-04,4,Current,0
L3538,2025-12,2026-05,5,Current,0
L3538,2025-12,2026-06,6,Current,0
L3539,2025-12,2026-01,1,Current,0
L3539,2025-12,2026-02,2,Current,0
L3539,2025-12,2026-03,3,Current,0
L3539,2025-12,2026-04,4,Current,0
L3539,2025-12,2026-05,5,Current,0
L3539,2025-12,2026-06,6,Current,0
L3540,2025-12,2026-01,1,Current,0
L3540,2025-12,2026-02,2,Current,0
L3540,2025-12,2026-03,3,Current,0
L3540,2025-12,2026-04,4,Current,0
L3540,2025-12,2026-05,5,Current,0
L3540,2025-12,2026-06,6,Current,0
L3541,2025-12,2026-01,1,Current,0
L3541,2025-12,2026-02,2,Current,0
L3541,2025-12,2026-03,3,Current,0
L3541,2025-12,2026-04,4,Current,0
L3541,2025-12,2026-05,5,Current,0
L3541,2025-12,2026-06,6,Current,0
L3542,2025-12,2026-01,1,Current,0
L3542,2025-12,2026-02,2,Current,0
L3542,2025-12,2026-03,3,Current,0
L3542,2025-12,2026-04,4,Current,0
L3542,2025-12,2026-05,5,Current,0
L3542,2025-12,2026-06,6,Current,0
L3543,2025-12,2026-01,1,Current,0
L3543,2025-12,2026-02,2,Current,0
L3543,2025-12,2026-03,3,Current,0
L3543,2025-12,2026-04,4,Current,0
L3543,2025-12,2026-05,5,Current,0
L3543,2025-12,2026-06,6,Current,0
L3544,2025-12,2026-01,1,Current,0
L3544,2025-12,2026-02,2,Current,0
L3544,2025-12,2026-03,3,Current,0
L3544,2025-12,2026-04,4,Current,0
L3544,2025-12,2026-05,5,Current,0
L3544,2025-12,2026-06,6,Current,0
L3545,2025-12,2026-01,1,Current,0
L3545,2025-12,2026-02,2,Current,0
L3545,2025-12,2026-03,3,Current,0
L3545,2025-12,2026-04,4,Current,0
L3545,2025-12,2026-05,5,Current,0
L3545,2025-12,2026-06,6,Current,0
L3546,2025-12,2026-01,1,Current,0
L3546,2025-12,2026-02,2,Current,0
L3546,2025-12,2026-03,3,Current,0
L3546,2025-12,2026-04,4,Current,0
L3546,2025-12,2026-05,5,30 DPD,0
L3546,2025-12,2026-06,6,60 DPD,1
L3547,2025-12,2026-01,1,Current,0
L3547,2025-12,2026-02,2,Current,0
L3547,2025-12,2026-03,3,Current,0
L3547,2025-12,2026-04,4,Current,0
L3547,2025-12,2026-05,5,Current,0
L3547,2025-12,2026-06,6,Current,0
L3548,2025-12,2026-01,1,Current,0
L3548,2025-12,2026-02,2,Current,0
L3548,2025-12,2026-03,3,Current,0
L3548,2025-12,2026-04,4,Current,0
L3548,2025-12,2026-05,5,Current,0
L3548,2025-12,2026-06,6,Current,0
L3549,2025-12,2026-01,1,Current,0
L3549,2025-12,2026-02,2,Current,0
L3549,2025-12,2026-03,3,Current,0
L3549,2025-12,2026-04,4,Current,0
L3549,2025-12,2026-05,5,Current,0
L3549,2025-12,2026-06,6,Current,0
L3550,2025-12,2026-01,1,Current,0
L3550,2025-12,2026-02,2,Current,0
L3550,2025-12,2026-03,3,Current,0
L3550,2025-12,2026-04,4,Current,0
L3550,2025-12,2026-05,5,Current,0
L3550,2025-12,2026-06,6,Current,0
L3551,2025-12,2026-01,1,Current,0
L3551,2025-12,2026-02,2,Current,0
L3551,2025-12,2026-03,3,Current,0
L3551,2025-12,2026-04,4,Current,0
L3551,2025-12,2026-05,5,Current,0
L3551,2025-12,2026-06,6,Current,0
L3552,2025-12,2026-01,1,Current,0
L3552,2025-12,2026-02,2,Current,0
L3552,2025-12,2026-03,3,Current,0
L3552,2025-12,2026-04,4,Current,0
L3552,2025-12,2026-05,5,Current,0
L3552,2025-12,2026-06,6,Current,0
L3553,2025-12,2026-01,1,Current,0
L3553,2025-12,2026-02,2,Current,0
L3553,2025-12,2026-03,3,Current,0
L3553,2025-12,2026-04,4,Current,0
L3553,2025-12,2026-05,5,Current,0
L3553,2025-12,2026-06,6,Current,0
L3554,2025-12,2026-01,1,Current,0
L3554,2025-12,2026-02,2,Current,0
L3554,2025-12,2026-03,3,Current,0
L3554,2025-12,2026-04,4,30 DPD,0
L3554,2025-12,2026-05,5,30 DPD,0
L3554,2025-12,2026-06,6,30 DPD,0
L3555,2025-12,2026-01,1,Current,0
L3555,2025-12,2026-02,2,Current,0
L3555,2025-12,2026-03,3,Current,0
L3555,2025-12,2026-04,4,Current,0
L3555,2025-12,2026-05,5,Current,0
L3555,2025-12,2026-06,6,Current,0
L3556,2025-12,2026-01,1,Current,0
L3556,2025-12,2026-02,2,Current,0
L3556,2025-12,2026-03,3,Current,0
L3556,2025-12,2026-04,4,Current,0
L3556,2025-12,2026-05,5,Current,0
L3556,2025-12,2026-06,6,Current,0
L3557,2025-12,2026-01,1,Current,0
L3557,2025-12,2026-02,2,Current,0
L3557,2025-12,2026-03,3,Current,0
L3557,2025-12,2026-04,4,Current,0
L3557,2025-12,2026-05,5,Current,0
L3557,2025-12,2026-06,6,Current,0
L3558,2025-12,2026-01,1,Current,0
L3558,2025-12,2026-02,2,Current,0
L3558,2025-12,2026-03,3,Current,0
L3558,2025-12,2026-04,4,Current,0
L3558,2025-12,2026-05,5,Current,0
L3558,2025-12,2026-06,6,Current,0
L3559,2025-12,2026-01,1,Current,0
L3559,2025-12,2026-02,2,Current,0
L3559,2025-12,2026-03,3,Current,0
L3559,2025-12,2026-04,4,Current,0
L3559,2025-12,2026-05,5,Current,0
L3559,2025-12,2026-06,6,Current,0
L3560,2025-12,2026-01,1,Current,0
L3560,2025-12,2026-02,2,Current,0
L3560,2025-12,2026-03,3,Current,0
L3560,2025-12,2026-04,4,Current,0
L3560,2025-12,2026-05,5,Current,0
